1402407718582,"SpeedTouch367917",-65
1402407718582,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407718595,"FRITZ!Box Fon WLAN 7360",-86
1402407718596,"Zy_private_CEXC",-88
1402407718597,"Duvel",-82
1402407718611,"Ziggo",-82
1402407718612,"Mr-Brown",-89
1402407718612,"Vlinder",-80
1402407718626,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407718627,"Ziggo60CCB",-87
1402407718640,"Zy_private_E4XHWM",-90
1402407718640,"utrecht3515-2",-79
1402407718654,"FRITZ!Box Fon WLAN 7360",-85
1402407718655,"Ziggo",-89
1402407718669,"chmwidor",-85
1402407718670,"Tele2modem-internet",-85
1402407718671,"FRITZ!Box Fon WLAN 7340",-90
1402407718684,"Scheteris",-89
1402407718685,"Online",-90
1402407718699,"Mineel",-88
1402407718700,"Sitecom",-90
1402407718716,"FRITZ!Box Guest Access",-87
1402407718716,"VGV75196A7979",-89
1402407719909,"Wi-Fi-netwerk van R. Kaasenbrood",-58
1402407719911,"utrecht3515",-67
1402407719924,"SpeedTouch367917",-67
1402407719928,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407719930,"FRITZ!Box Fon WLAN 7360",-86
1402407719943,"Zy_private_CEXC",-88
1402407719944,"Duvel",-82
1402407719945,"Ziggo",-82
1402407719960,"Mr-Brown",-89
1402407719961,"Vlinder",-81
1402407719961,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407719974,"Ziggo60CCB",-87
1402407719975,"Zy_private_E4XHWM",-90
1402407719987,"utrecht3515-2",-79
1402407719988,"FRITZ!Box Fon WLAN 7360",-89
1402407719989,"Ziggo",-89
1402407720002,"chmwidor",-85
1402407720004,"Tele2modem-internet",-85
1402407720005,"FRITZ!Box Fon WLAN 7340",-90
1402407720022,"Scheteris",-89
1402407720024,"Mineel",-88
1402407720054,"Sitecom",-90
1402407720056,"FRITZ!Box Guest Access",-87
1402407720082,"VGV75196A7979",-89
1402407721168,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407721169,"utrecht3515",-67
1402407721185,"SpeedTouch367917",-67
1402407721187,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407721200,"FRITZ!Box Fon WLAN 7360",-86
1402407721204,"Zy_private_CEXC",-89
1402407721205,"Duvel",-81
1402407721218,"Ziggo",-82
1402407721220,"Mr-Brown",-89
1402407721220,"Vlinder",-81
1402407721233,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407721234,"Zy_private_E4XHWM",-90
1402407721248,"utrecht3515-2",-79
1402407721250,"FRITZ!Box Fon WLAN 7360",-87
1402407721285,"Tele2modem-internet",-89
1402407721287,"FRITZ!Box Fon WLAN 7340",-90
1402407721311,"Mineel",-88
1402407721312,"Sitecom",-90
1402407721313,"FRITZ!Box Guest Access",-87
1402407721325,"VGV75196A7979",-89
1402407721326,"CORRYHENK",-92
1402407722600,"Wi-Fi-netwerk van R. Kaasenbrood",-60
1402407722606,"utrecht3515",-67
1402407722642,"SpeedTouch367917",-68
1402407722647,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407722664,"FRITZ!Box Fon WLAN 7360",-85
1402407722665,"Zy_private_CEXC",-88
1402407722677,"Duvel",-82
1402407722678,"Ziggo",-82
1402407722679,"Mr-Brown",-89
1402407722692,"Vlinder",-83
1402407722693,"ARJANHUIJZER-PC_Network-2.4G",-85
1402407722705,"utrecht3515-2",-79
1402407722706,"FRITZ!Box Fon WLAN 7360",-87
1402407722719,"Tele2modem-internet",-89
1402407722719,"Mineel",-88
1402407722732,"Sitecom",-90
1402407722733,"FRITZ!Box Guest Access",-87
1402407722745,"VGV75196A7979",-89
1402407722746,"CORRYHENK",-92
1402407723950,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407723964,"utrecht3515",-67
1402407723966,"SpeedTouch367917",-65
1402407723969,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407723983,"FRITZ!Box Fon WLAN 7360",-85
1402407723999,"Zy_private_CEXC",-88
1402407724002,"Duvel",-83
1402407724004,"Ziggo",-82
1402407724019,"Mr-Brown",-89
1402407724022,"Vlinder",-78
1402407724037,"ARJANHUIJZER-PC_Network-2.4G",-85
1402407724041,"utrecht3515-2",-79
1402407724057,"FRITZ!Box Fon WLAN 7360",-87
1402407724060,"Tele2modem-internet",-89
