1402407439033,"Gijsbrecht16",-91
1402407439034,"Tele2modem-internet",-91
1402407439034,"Ziggo",-90
1402407439035,"Ziggo60CCB",-89
1402407439051,"FRITZ!Box Fon WLAN 7360",-88
1402407439052,"SitecomA1834C",-87
1402407439053,"Zy_private_E4XHWM",-91
1402407440051,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407440053,"utrecht3515",-65
1402407440054,"SpeedTouch367917",-62
1402407440055,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407440068,"Vlinder",-80
1402407440071,"FRITZ!Box Fon WLAN 7360",-85
1402407440072,"Zy_private_CEXC",-90
1402407440079,"Duvel",-79
1402407440094,"ARJANHUIJZER-PC_Network-2.4G",-84
1402407440095,"Mr-Brown",-90
1402407440095,"CORRYHENK",-92
1402407440096,"Ziggo",-79
1402407440109,"",-88
1402407440110,"Gijsbrecht16",-91
1402407440110,"Tele2modem-internet",-93
1402407440111,"Ziggo",-90
1402407440124,"Ziggo60CCB",-87
1402407440125,"FRITZ!Box Fon WLAN 7360",-88
1402407440125,"SitecomA1834C",-87
1402407440126,"Zy_private_E4XHWM",-91
1402407440139,"Westdijk Web",-91
1402407441208,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407441210,"utrecht3515",-65
1402407441224,"SpeedTouch367917",-62
1402407441225,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407441227,"Vlinder",-80
1402407441228,"FRITZ!Box Fon WLAN 7360",-85
1402407441243,"Zy_private_CEXC",-91
1402407441245,"Duvel",-79
1402407441246,"ARJANHUIJZER-PC_Network-2.4G",-84
1402407441247,"Mr-Brown",-89
1402407441260,"Ziggo",-79
1402407441261,"",-90
1402407441261,"Tele2modem-internet",-89
1402407441273,"Ziggo",-88
1402407441275,"Ziggo60CCB",-87
1402407441276,"FRITZ!Box Fon WLAN 7360",-88
1402407441277,"SitecomA1834C",-87
1402407441289,"Zy_private_E4XHWM",-91
1402407441291,"Westdijk Web",-91
1402407441292,"utrecht3515-2",-87
1402407442569,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407442573,"utrecht3515",-67
1402407442575,"SpeedTouch367917",-62
1402407442576,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407442590,"Vlinder",-83
1402407442592,"FRITZ!Box Fon WLAN 7360",-85
1402407442592,"Zy_private_CEXC",-89
1402407442608,"Duvel",-79
1402407442608,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407442609,"Mr-Brown",-89
1402407442624,"Ziggo",-79
1402407442625,"",-89
1402407442626,"Tele2modem-internet",-84
1402407442627,"Ziggo",-88
1402407442644,"Ziggo60CCB",-87
1402407442645,"Zy_private_E4XHWM",-91
1402407442646,"Westdijk Web",-91
1402407442647,"utrecht3515-2",-87
1402407442661,"CORRYHENK",-93
1402407443795,"Wi-Fi-netwerk van R. Kaasenbrood",-58
1402407443797,"utrecht3515",-67
1402407443811,"SpeedTouch367917",-66
1402407443814,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407443815,"Vlinder",-84
1402407443833,"FRITZ!Box Fon WLAN 7360",-87
1402407443835,"Zy_private_CEXC",-89
1402407443839,"Duvel",-79
1402407443841,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407443875,"Mr-Brown",-89
1402407443877,"Ziggo",-79
1402407443879,"",-90
